,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
3990,2022-03-02,103.09952432814008,West,CO,"Arapahoe County, CO",8005
3991,2022-03-02,86.55675139197807,South,VA,"Arlington County, VA",51013
3992,2022-03-02,467.5449517573226,Northeast,ME,"Aroostook County, ME",23003
3993,2022-03-02,119.0596762400226,Northeast,MA,"Barnstable County, MA",25001
3994,2022-03-02,202.598869112624,South,AR,"Benton County, AR",5007
3995,2022-03-02,70.12142096363124,West,WA,"Benton County, WA",53005
3996,2022-03-02,244.75636561607644,Northeast,MA,"Berkshire County, MA",25003
3997,2022-03-02,140.83580742325458,Northeast,MA,"Bristol County, MA",25005
3998,2022-03-02,271.31303101016675,Midwest,MO,"Cape Girardeau County, MO",29031
3999,2022-03-02,59.7457240522291,Northeast,PA,"Chester County, PA",42029
4000,2022-03-02,191.1438285906877,Northeast,VT,"Chittenden County, VT",50007
4001,2022-03-02,65.62772112797764,West,NV,"Clark County, NV",32003
4002,2022-03-02,128.63642773001223,Northeast,ME,"Cumberland County, ME",23005
4003,2022-03-02,148.14798791445463,South,NC,"Cumberland County, NC",37051
4004,2022-03-02,108.72660518649472,Midwest,MN,"Dakota County, MN",27037
4005,2022-03-02,130.84567698159634,Northeast,PA,"Dauphin County, PA",42043
4006,2022-03-02,91.99585663758693,West,UT,"Davis County, UT",49011
4007,2022-03-02,223.40851332180827,West,OR,"Deschutes County, OR",41017
4008,2022-03-02,110.36981499085697,South,LA,"East Baton Rouge Parish, LA",22033
4009,2022-03-02,76.37966775878876,West,NV,"Elko County, NV",32007
4010,2022-03-02,362.0913919212099,Northeast,PA,"Erie County, PA",42049
4011,2022-03-02,152.30562272551808,Northeast,MA,"Essex County, MA",25009
4012,2022-03-02,22.186378437477646,Northeast,NJ,"Essex County, NJ",34013
4013,2022-03-02,107.33092381162469,Northeast,CT,"Fairfield County, CT",9001
4014,2022-03-02,138.61430969589844,Northeast,PA,"Franklin County, PA",42055
4015,2022-03-02,102.0209331377684,Midwest,IN,"Hamilton County, IN",18057
4016,2022-03-02,144.25782222068892,South,TN,"Hamilton County, TN",47065
4017,2022-03-02,178.57007176220398,Northeast,MA,"Hampshire County, MA",25015
4018,2022-03-02,65.42973576704513,Northeast,ME,"Hancock County, ME",23009
4019,2022-03-02,190.546028664696,South,KY,"Harrison County, KY",21097
4020,2022-03-02,150.24352213249475,South,VA,"Harrisonburg City, VA",51660
4021,2022-03-02,196.93073573683088,Northeast,CT,"Hartford County, CT",9003
4022,2022-03-02,164.20697727419522,Midwest,MN,"Hennepin County, MN",27053
4023,2022-03-02,87.94586818513461,South,FL,"Hillsborough County, FL",12057
4024,2022-03-02,64.5253601979874,South,MS,"Hinds County, MS",28049
4025,2022-03-02,519.2672039417549,Northeast,PA,"Indiana County, PA",42063
4026,2022-03-02,179.83536135328131,South,KY,"Jefferson County, KY",21111
4027,2022-03-02,133.56098561840335,Midwest,KS,"Johnson County, KS",20091
4028,2022-03-02,104.99860964475587,Midwest,IL,"Kankakee County, IL",17091
4029,2022-03-02,17.06926488061138,South,TX,"Kaufman County, TX",48257
4030,2022-03-02,625.1427400529006,Northeast,ME,"Kennebec County, ME",23011
4031,2022-03-02,473.8999857132523,Northeast,PA,"Lackawanna County, PA",42069
4032,2022-03-02,204.57049705917584,West,ID,"Latah County, ID",16057
4033,2022-03-02,42.27169582275696,South,VA,"Loudoun County, VA",51107
4034,2022-03-02,51.64580097069896,South,GA,"Lowndes County, GA",13185
4035,2022-03-02,117.2403035853921,Northeast,PA,"Luzerne County, PA",42079
4036,2022-03-02,140.8207006650143,South,AL,"Madison County, AL",1089
4037,2022-03-02,221.7064313982173,Midwest,WI,"Marathon County, WI",55073
4038,2022-03-02,228.7276401400272,Northeast,NH,"Merrimack County, NH",33013
4039,2022-03-02,80.57625030345672,South,FL,"Miami-Dade County, FL",12086
4040,2022-03-02,154.86608104944915,Northeast,CT,"Middlesex County, CT",9007
4041,2022-03-02,142.11848342790825,Northeast,MA,"Middlesex County, MA",25017
4042,2022-03-02,81.64950025093736,Northeast,NJ,"Middlesex County, NJ",34023
4043,2022-03-02,81.15775453260578,Northeast,NJ,"Monmouth County, NJ",34025
4044,2022-03-02,247.43942842421245,West,CA,"Monterey County, CA",6053
4045,2022-03-02,51.76560318644607,Northeast,PA,"Montgomery County, PA",42091
4046,2022-03-02,67.92716746776448,Northeast,MA,"Nantucket County, MA",25019
4047,2022-03-02,104.7751096912804,South,DE,"New Castle County, DE",10003
4048,2022-03-02,120.61308601955494,Northeast,CT,"New Haven County, CT",9009
4049,2022-03-02,452.9555687813556,South,WV,"Ohio County, WV",54069
4050,2022-03-02,77.50790839259234,South,OK,"Oklahoma County, OK",40109
4051,2022-03-02,67.2040401698342,South,FL,"Orange County, FL",12095
4052,2022-03-02,123.12670317957854,West,MT,"Park County, MT",30067
4053,2022-03-02,241.49612793109816,Northeast,ME,"Penobscot County, ME",23019
4054,2022-03-02,265.0687798937953,Midwest,IL,"Peoria County, IL",17143
4055,2022-03-02,184.3840804490933,South,SC,"Pickens County, SC",45077
4056,2022-03-02,97.1666231823695,West,AZ,"Pima County, AZ",4019
4057,2022-03-02,7009.318581539444,Northeast,ME,"Piscataquis County, ME",23021
4058,2022-03-02,125.49828747991307,West,CA,"Placer County, CA",6061
4059,2022-03-02,116.7412712019493,Northeast,MA,"Plymouth County, MA",25023
4060,2022-03-02,119.03829250686842,Midwest,IA,"Polk County, IA",19153
4061,2022-03-02,162.36785800357765,Northeast,RI,"Providence County, RI",44007
4062,2022-03-02,135.5311348955138,South,AR,"Pulaski County, AR",5119
4063,2022-03-02,221.09202801632617,South,VA,"Pulaski County, VA",51155
4064,2022-03-02,23.085918261128786,West,CA,"Riverside County, CA",6065
4065,2022-03-02,52.5149534520412,West,CA,"Sacramento County, CA",6067
4066,2022-03-02,59.1658727466112,West,UT,"Salt Lake County, UT",49035
4067,2022-03-02,122.97887517375136,West,CA,"San Diego County, CA",6073
4068,2022-03-02,53.58044086088927,Midwest,KS,"Sedgwick County, KS",20173
4069,2022-03-02,152.6822640203648,South,FL,"Seminole County, FL",12117
4070,2022-03-02,159.09697416697747,West,WA,"Skagit County, WA",53057
4071,2022-03-02,66.18251225553782,West,CA,"Sonoma County, CA",6097
4072,2022-03-02,122.0678517771494,US Territories,VI,"St. Croix Island, VI",78010
4073,2022-03-02,18.70249228014525,US Territories,VI,"St. John Island, VI",78020
4074,2022-03-02,46.38102689329502,US Territories,VI,"St. Thomas Island, VI",78030
4075,2022-03-02,146.6308231892265,South,VA,"Stafford County, VA",51179
4076,2022-03-02,116.07994841005888,Northeast,MA,"Suffolk County, MA",25025
4077,2022-03-02,92.53312595118769,Midwest,OH,"Summit County, OH",39153
4078,2022-03-02,70.57124438746746,Midwest,IN,"Tippecanoe County, IN",18157
4079,2022-03-02,64.67400623840282,South,TX,"Travis County, TX",48453
4080,2022-03-02,200.57695095769205,Northeast,ME,"Waldo County, ME",23027
4081,2022-03-02,356.5528192409581,Northeast,ME,"Washington County, ME",23029
4082,2022-03-02,71.38656903204505,Northeast,RI,"Washington County, RI",44009
4083,2022-03-02,80.56007216430415,West,NV,"Washoe County, NV",32031
4084,2022-03-02,126.84466697475948,Northeast,PA,"Westmoreland County, PA",42129
4086,2022-03-02,153.43070746227684,Northeast,MA,"Worcester County, MA",25027
4087,2022-03-02,172.04455461027715,West,OR,"Yamhill County, OR",41071
4088,2022-03-02,312.2045485960021,West,AZ,"Yavapai County, AZ",4025
4089,2022-03-02,98.1505052820349,Northeast,ME,"York County, ME",23031
4090,2022-03-09,108.77578979082456,West,ID,"Ada County, ID",16001
4091,2022-03-09,41.1476560466703,South,VA,"Alexandria City, VA",51510
4092,2022-03-09,114.23989958755423,South,SC,"Anderson County, SC",45007
4093,2022-03-09,210.21960693260007,Northeast,ME,"Androscoggin County, ME",23001
4094,2022-03-09,111.34977532200249,West,CO,"Arapahoe County, CO",8005
4095,2022-03-09,610.513582531662,Northeast,ME,"Aroostook County, ME",23003
4096,2022-03-09,182.414829455591,Northeast,MA,"Barnstable County, MA",25001
4097,2022-03-09,114.62809537059483,South,AR,"Benton County, AR",5007
4098,2022-03-09,48.6953344925743,West,WA,"Benton County, WA",53005
4099,2022-03-09,190.6216738027817,Northeast,MA,"Berkshire County, MA",25003
4100,2022-03-09,210.71321752730464,Northeast,MA,"Bristol County, MA",25005
4101,2022-03-09,220.2311619619736,Midwest,MO,"Cape Girardeau County, MO",29031
4102,2022-03-09,76.61770424213726,Northeast,PA,"Chester County, PA",42029
4103,2022-03-09,127.6653996035159,Northeast,VT,"Chittenden County, VT",50007
4104,2022-03-09,66.13025088327099,West,NV,"Clark County, NV",32003
4105,2022-03-09,158.89050529717292,Northeast,ME,"Cumberland County, ME",23005
4106,2022-03-09,93.05867522446414,South,NC,"Cumberland County, NC",37051
4107,2022-03-09,101.2243262281173,Midwest,MN,"Dakota County, MN",27037
4108,2022-03-09,155.02297340194488,Northeast,PA,"Dauphin County, PA",42043
4109,2022-03-09,70.46347617161142,West,UT,"Davis County, UT",49011
4110,2022-03-09,226.5962679480628,West,OR,"Deschutes County, OR",41017
4111,2022-03-09,106.65745402047462,South,LA,"East Baton Rouge Parish, LA",22033
4112,2022-03-09,66.30319074039873,West,NV,"Elko County, NV",32007
4113,2022-03-09,175.94573923513556,Northeast,PA,"Erie County, PA",42049
4114,2022-03-09,182.68036550239216,Northeast,MA,"Essex County, MA",25009
4115,2022-03-09,48.949546151954365,Northeast,NJ,"Essex County, NJ",34013
4116,2022-03-09,105.81539388844406,Northeast,CT,"Fairfield County, CT",9001
4117,2022-03-09,101.75262825444646,Northeast,PA,"Franklin County, PA",42055
4118,2022-03-09,63.401599237363456,South,SC,"Greenville County, SC",45045
4119,2022-03-09,96.5329998641087,Midwest,IN,"Hamilton County, IN",18057
4120,2022-03-09,102.74975393798672,South,TN,"Hamilton County, TN",47065
4121,2022-03-09,214.9272904990106,Northeast,MA,"Hampshire County, MA",25015
4122,2022-03-09,59.8347415054241,Northeast,ME,"Hancock County, ME",23009
4123,2022-03-09,159.4845034370951,South,KY,"Harrison County, KY",21097
4124,2022-03-09,103.20898404497662,South,VA,"Harrisonburg City, VA",51660
4125,2022-03-09,192.45164618837225,Northeast,CT,"Hartford County, CT",9003
4126,2022-03-09,116.21310868523769,Midwest,MN,"Hennepin County, MN",27053
4127,2022-03-09,52.69404004253813,South,FL,"Hillsborough County, FL",12057
4128,2022-03-09,84.11930782514602,South,MS,"Hinds County, MS",28049
4129,2022-03-09,255.92256842865905,Northeast,PA,"Indiana County, PA",42063
4130,2022-03-09,152.5072579855217,South,KY,"Jefferson County, KY",21111
4131,2022-03-09,105.3509969068538,Midwest,KS,"Johnson County, KS",20091
4132,2022-03-09,103.60852255870974,Midwest,IL,"Kankakee County, IL",17091
4133,2022-03-09,15.82948395951566,South,TX,"Kaufman County, TX",48257
4134,2022-03-09,560.6876307230791,Northeast,ME,"Kennebec County, ME",23011
4135,2022-03-09,242.4020251720249,South,KY,"Kenton County, KY",21117
4136,2022-03-09,197.63072923360733,Northeast,PA,"Lackawanna County, PA",42069
4137,2022-03-09,90.17846482939132,Midwest,IN,"Lake County, IN",18089
4138,2022-03-09,61.77563390238057,West,ID,"Latah County, ID",16057
4139,2022-03-09,60.119739482891646,South,VA,"Loudoun County, VA",51107
4140,2022-03-09,38.41284892424999,South,GA,"Lowndes County, GA",13185
4141,2022-03-09,154.38453201480164,Northeast,PA,"Luzerne County, PA",42079
4142,2022-03-09,99.3946808725443,South,AL,"Madison County, AL",1089
4143,2022-03-09,91.42683588968671,Midwest,WI,"Marathon County, WI",55073
4144,2022-03-09,90.69596186286732,Northeast,NH,"Merrimack County, NH",33013
4145,2022-03-09,84.06252773528105,South,FL,"Miami-Dade County, FL",12086
4146,2022-03-09,109.48801828110122,Northeast,CT,"Middlesex County, CT",9007
4147,2022-03-09,124.10577479198132,Northeast,MA,"Middlesex County, MA",25017
4148,2022-03-09,80.36688054631719,Northeast,NJ,"Middlesex County, NJ",34023
4149,2022-03-09,100.3729341067164,Northeast,NJ,"Monmouth County, NJ",34025
4150,2022-03-09,86.00410518271605,West,CA,"Monterey County, CA",6053
4151,2022-03-09,67.10786518647271,Northeast,PA,"Montgomery County, PA",42091
4152,2022-03-09,98.22149464759264,Northeast,MA,"Nantucket County, MA",25019
4153,2022-03-09,34.13788917434895,Northeast,NY,"Nassau County, NY",36059
4154,2022-03-09,90.6872189546172,South,DE,"New Castle County, DE",10003
4155,2022-03-09,174.84345977294,Northeast,CT,"New Haven County, CT",9009
4156,2022-03-09,185.0617184982767,South,WV,"Ohio County, WV",54069
4157,2022-03-09,55.74965280851136,South,OK,"Oklahoma County, OK",40109
4158,2022-03-09,73.2772416293538,South,FL,"Orange County, FL",12095
4159,2022-03-09,87.85159706969809,South,FL,"Palm Beach County, FL",12099
4160,2022-03-09,137.53833148103868,West,MT,"Park County, MT",30067
4161,2022-03-09,242.4477280876598,Northeast,ME,"Penobscot County, ME",23019
4162,2022-03-09,278.50924570989827,Midwest,IL,"Peoria County, IL",17143
4163,2022-03-09,65.61913142726884,South,SC,"Pickens County, SC",45077
4164,2022-03-09,83.0905922516737,West,AZ,"Pima County, AZ",4019
4165,2022-03-09,1920.3158058199551,Northeast,ME,"Piscataquis County, ME",23021
4166,2022-03-09,118.66659901334384,West,CA,"Placer County, CA",6061
4167,2022-03-09,116.2652389165782,Northeast,MA,"Plymouth County, MA",25023
4168,2022-03-09,108.68158320549604,Midwest,IA,"Polk County, IA",19153
4169,2022-03-09,294.03597608176483,Northeast,RI,"Providence County, RI",44007
4170,2022-03-09,125.49239032784888,South,AR,"Pulaski County, AR",5119
4171,2022-03-09,175.52601155417395,South,VA,"Pulaski County, VA",51155
4172,2022-03-09,22.56039860249047,West,CA,"Riverside County, CA",6065
4173,2022-03-09,40.8343455440563,West,CA,"Sacramento County, CA",6067
4174,2022-03-09,42.58188491025128,West,UT,"Salt Lake County, UT",49035
4175,2022-03-09,79.3533991834275,West,CA,"San Diego County, CA",6073
4176,2022-03-09,39.06636951657425,Midwest,KS,"Sedgwick County, KS",20173
4177,2022-03-09,111.85744773336172,South,FL,"Seminole County, FL",12117
4178,2022-03-09,125.03241817100007,West,WA,"Skagit County, WA",53057
4179,2022-03-09,68.47653018010216,West,CA,"Sonoma County, CA",6097
4180,2022-03-09,67.8570617557881,US Territories,VI,"St. Croix Island, VI",78010
4181,2022-03-09,61.14625271262188,US Territories,VI,"St. John Island, VI",78020
4182,2022-03-09,185.5241075731801,US Territories,VI,"St. Thomas Island, VI",78030
4183,2022-03-09,112.06939765474635,South,VA,"Stafford County, VA",51179
4184,2022-03-09,126.98679569370532,Northeast,MA,"Suffolk County, MA",25025
4185,2022-03-09,50.58957126605194,Midwest,OH,"Summit County, OH",39153
4186,2022-03-09,83.15443680049583,Midwest,IN,"Tippecanoe County, IN",18157
4187,2022-03-09,39.96992471021562,South,TX,"Travis County, TX",48453
4188,2022-03-09,111.07055652046506,Northeast,NJ,"Union County, NJ",34039
4189,2022-03-09,245.2889027429658,Northeast,ME,"Waldo County, ME",23027
4190,2022-03-09,420.5379504850214,Northeast,ME,"Washington County, ME",23029
4191,2022-03-09,29.99838923960157,Northeast,RI,"Washington County, RI",44009
4192,2022-03-09,64.06836917639374,West,NV,"Washoe County, NV",32031
4193,2022-03-09,105.26277995197624,Northeast,PA,"Westmoreland County, PA",42129
4194,2022-03-09,55.398390245108885,Midwest,IL,"Winnebago County, IL",17201
4195,2022-03-09,171.9280438502125,Northeast,MA,"Worcester County, MA",25027
4196,2022-03-09,74.71734506809915,West,OR,"Yamhill County, OR",41071
4197,2022-03-09,560.3919720707569,West,AZ,"Yavapai County, AZ",4025
4198,2022-03-09,218.14830050308527,Northeast,ME,"York County, ME",23031
4199,2022-03-16,78.68708701668083,West,ID,"Ada County, ID",16001
4200,2022-03-16,52.15299254274272,South,VA,"Alexandria City, VA",51510
4201,2022-03-16,40.92936762952976,South,SC,"Anderson County, SC",45007
4202,2022-03-16,274.8469457196392,Northeast,ME,"Androscoggin County, ME",23001
4203,2022-03-16,158.7064345665198,West,CO,"Arapahoe County, CO",8005
4204,2022-03-16,139.53694902565977,South,VA,"Arlington County, VA",51013
4205,2022-03-16,571.0483494876718,Northeast,ME,"Aroostook County, ME",23003
4206,2022-03-16,166.7466968360196,Northeast,MA,"Barnstable County, MA",25001
4207,2022-03-16,65.06714383916027,South,AR,"Benton County, AR",5007
4208,2022-03-16,35.42054332981035,West,WA,"Benton County, WA",53005
4209,2022-03-16,193.2259354472133,Northeast,MA,"Berkshire County, MA",25003
4210,2022-03-16,224.42012556294603,Northeast,MA,"Bristol County, MA",25005
4211,2022-03-16,306.3142312862937,Midwest,MO,"Cape Girardeau County, MO",29031
4212,2022-03-16,99.3168723578702,Northeast,PA,"Chester County, PA",42029
4213,2022-03-16,294.1668555409778,Northeast,VT,"Chittenden County, VT",50007
4214,2022-03-16,58.21540815789857,West,NV,"Clark County, NV",32003
4215,2022-03-16,181.6146880696749,Northeast,ME,"Cumberland County, ME",23005
4216,2022-03-16,75.43695799452571,South,NC,"Cumberland County, NC",37051
4217,2022-03-16,126.79217723443564,Midwest,MN,"Dakota County, MN",27037
4218,2022-03-16,77.92118308705476,Northeast,PA,"Dauphin County, PA",42043
4219,2022-03-16,65.83594731326885,West,UT,"Davis County, UT",49011
4220,2022-03-16,259.95102577849406,West,OR,"Deschutes County, OR",41017
4221,2022-03-16,128.3371454567895,South,LA,"East Baton Rouge Parish, LA",22033
4222,2022-03-16,72.59113422083213,West,NV,"Elko County, NV",32007
4223,2022-03-16,99.96688638264396,Northeast,PA,"Erie County, PA",42049
4224,2022-03-16,244.1811591975236,Northeast,MA,"Essex County, MA",25009
4225,2022-03-16,71.30813483348936,Northeast,NJ,"Essex County, NJ",34013
4226,2022-03-16,150.76508713326737,Northeast,CT,"Fairfield County, CT",9001
4227,2022-03-16,59.681648408532,Northeast,PA,"Franklin County, PA",42055
4228,2022-03-16,35.43870809024345,South,SC,"Greenville County, SC",45045
4229,2022-03-16,104.55560220283668,Midwest,IN,"Hamilton County, IN",18057
4230,2022-03-16,73.5457630387986,South,TN,"Hamilton County, TN",47065
4231,2022-03-16,185.24900094386652,Northeast,MA,"Hampshire County, MA",25015
4232,2022-03-16,71.08454998601913,Northeast,ME,"Hancock County, ME",23009
4233,2022-03-16,166.79792869806002,South,KY,"Harrison County, KY",21097
4234,2022-03-16,94.85986007216512,South,VA,"Harrisonburg City, VA",51660
4235,2022-03-16,222.85469320019604,Northeast,CT,"Hartford County, CT",9003
4236,2022-03-16,126.01470239302326,Midwest,MN,"Hennepin County, MN",27053
4237,2022-03-16,56.03989745095253,South,FL,"Hillsborough County, FL",12057
4238,2022-03-16,53.92865803045999,South,MS,"Hinds County, MS",28049
4239,2022-03-16,146.22140979205582,Northeast,PA,"Indiana County, PA",42063
4240,2022-03-16,112.65258113212464,South,KY,"Jefferson County, KY",21111
4241,2022-03-16,123.2648089424082,Midwest,KS,"Johnson County, KS",20091
4242,2022-03-16,177.8421616008975,Midwest,IL,"Kankakee County, IL",17091
4243,2022-03-16,593.9543667919196,Northeast,ME,"Kennebec County, ME",23011
4244,2022-03-16,135.43927340134815,South,KY,"Kenton County, KY",21117
4245,2022-03-16,88.63391361012519,Northeast,PA,"Lackawanna County, PA",42069
4246,2022-03-16,66.57249098975817,Midwest,IN,"Lake County, IN",18089
4247,2022-03-16,33.818003714489414,West,ID,"Latah County, ID",16057
4248,2022-03-16,122.6479859256348,South,VA,"Loudoun County, VA",51107
4249,2022-03-16,32.33637681605946,South,GA,"Lowndes County, GA",13185
4250,2022-03-16,200.33088188866336,Northeast,PA,"Luzerne County, PA",42079
4251,2022-03-16,101.99238823359326,South,AL,"Madison County, AL",1089
4252,2022-03-16,43.654476846984,Midwest,WI,"Marathon County, WI",55073
4253,2022-03-16,62.173229101542574,Northeast,NH,"Merrimack County, NH",33013
4254,2022-03-16,106.40334989108167,South,FL,"Miami-Dade County, FL",12086
4255,2022-03-16,112.0417574582015,Northeast,CT,"Middlesex County, CT",9007
4256,2022-03-16,189.25239753544903,Northeast,MA,"Middlesex County, MA",25017
4257,2022-03-16,117.0766613670222,Northeast,NJ,"Middlesex County, NJ",34023
4258,2022-03-16,144.90516033598482,Northeast,NJ,"Monmouth County, NJ",34025
4259,2022-03-16,101.47883625475237,West,CA,"Monterey County, CA",6053
4260,2022-03-16,88.63200306144165,Northeast,PA,"Montgomery County, PA",42091
4261,2022-03-16,66.36513965229118,Northeast,MA,"Nantucket County, MA",25019
4262,2022-03-16,86.20779251124809,South,DE,"New Castle County, DE",10003
4263,2022-03-16,137.7634132326703,Northeast,CT,"New Haven County, CT",9009
4264,2022-03-16,144.89389451768164,South,WV,"Ohio County, WV",54069
4265,2022-03-16,60.32887372843157,South,OK,"Oklahoma County, OK",40109
4266,2022-03-16,67.55249246549552,South,FL,"Orange County, FL",12095
4267,2022-03-16,165.68666473883448,West,MT,"Park County, MT",30067
4268,2022-03-16,224.78542434287124,Northeast,ME,"Penobscot County, ME",23019
4269,2022-03-16,227.47626733872104,Midwest,IL,"Peoria County, IL",17143
4270,2022-03-16,34.136231258798894,South,SC,"Pickens County, SC",45077
4271,2022-03-16,72.89324049468165,West,AZ,"Pima County, AZ",4019
4272,2022-03-16,112.9558036632197,Northeast,ME,"Piscataquis County, ME",23021
4273,2022-03-16,141.5936707575154,West,CA,"Placer County, CA",6061
4274,2022-03-16,121.89862801399072,Northeast,MA,"Plymouth County, MA",25023
4275,2022-03-16,101.47425027435332,Midwest,IA,"Polk County, IA",19153
4276,2022-03-16,537.7692583114878,Northeast,RI,"Providence County, RI",44007
4277,2022-03-16,111.4545503553348,South,AR,"Pulaski County, AR",5119
4278,2022-03-16,161.79635924253498,South,VA,"Pulaski County, VA",51155
4279,2022-03-16,22.91380565012911,West,CA,"Riverside County, CA",6065
4280,2022-03-16,61.28374035503176,West,CA,"Sacramento County, CA",6067
4281,2022-03-16,45.53187623586943,West,UT,"Salt Lake County, UT",49035
4282,2022-03-16,69.00602929577343,West,CA,"San Diego County, CA",6073
4283,2022-03-16,40.66326808559247,Midwest,KS,"Sedgwick County, KS",20173
4284,2022-03-16,134.3775589943044,South,FL,"Seminole County, FL",12117
4285,2022-03-16,67.63173673152698,West,WA,"Skagit County, WA",53057
4286,2022-03-16,81.35968058801166,West,CA,"Sonoma County, CA",6097
4287,2022-03-16,67.11552153135142,US Territories,VI,"St. Croix Island, VI",78010
4288,2022-03-16,25.759258447170662,US Territories,VI,"St. John Island, VI",78020
4289,2022-03-16,55.65723227195402,US Territories,VI,"St. Thomas Island, VI",78030
4290,2022-03-16,132.54236976387924,South,VA,"Stafford County, VA",51179
4291,2022-03-16,146.34491305375477,Northeast,MA,"Suffolk County, MA",25025
4292,2022-03-16,76.52252095254565,Midwest,OH,"Summit County, OH",39153
4293,2022-03-16,95.32685576644016,Midwest,IN,"Tippecanoe County, IN",18157
4294,2022-03-16,44.468683752696926,South,TX,"Travis County, TX",48453
4295,2022-03-16,264.5773068407713,Northeast,ME,"Waldo County, ME",23027
4296,2022-03-16,806.2903245392458,Northeast,ME,"Washington County, ME",23029
4297,2022-03-16,62.48767579281415,Northeast,RI,"Washington County, RI",44009
4298,2022-03-16,81.91963804566045,West,NV,"Washoe County, NV",32031
4299,2022-03-16,60.59736889875683,Northeast,PA,"Westmoreland County, PA",42129
4300,2022-03-16,46.40491215154662,Midwest,IL,"Winnebago County, IL",17201
4301,2022-03-16,194.3933118812438,Northeast,MA,"Worcester County, MA",25027
4302,2022-03-16,52.81977408689048,West,OR,"Yamhill County, OR",41071
4303,2022-03-16,180.6626569305779,West,AZ,"Yavapai County, AZ",4025
4304,2022-03-16,320.5367053474481,Northeast,ME,"York County, ME",23031
4305,2022-03-23,56.93239024843215,West,ID,"Ada County, ID",16001
4306,2022-03-23,60.285184947072,South,VA,"Alexandria City, VA",51510
4307,2022-03-23,40.95518094237235,South,SC,"Anderson County, SC",45007
4308,2022-03-23,499.8348421474301,Northeast,ME,"Androscoggin County, ME",23001
4309,2022-03-23,190.57156746823776,West,CO,"Arapahoe County, CO",8005
4310,2022-03-23,147.3281903124666,South,VA,"Arlington County, VA",51013
4311,2022-03-23,381.3978326999508,Northeast,ME,"Aroostook County, ME",23003
4312,2022-03-23,136.36434589780654,Northeast,MA,"Barnstable County, MA",25001
4313,2022-03-23,70.48810261183502,South,AR,"Benton County, AR",5007
4314,2022-03-23,28.729521615644632,West,WA,"Benton County, WA",53005
4315,2022-03-23,207.94847622135967,Northeast,MA,"Berkshire County, MA",25003
4316,2022-03-23,249.6330095521689,Northeast,MA,"Bristol County, MA",25005
4317,2022-03-23,172.9020217413465,Midwest,MO,"Cape Girardeau County, MO",29031
4318,2022-03-23,174.23091565643395,Northeast,PA,"Chester County, PA",42029
4319,2022-03-23,276.91242371034167,Northeast,VT,"Chittenden County, VT",50007
4320,2022-03-23,76.35172322573901,West,NV,"Clark County, NV",32003
4321,2022-03-23,212.64160477167863,Northeast,ME,"Cumberland County, ME",23005
4322,2022-03-23,68.43690443474918,South,NC,"Cumberland County, NC",37051
4323,2022-03-23,106.05970305927832,Midwest,MN,"Dakota County, MN",27037
4324,2022-03-23,65.50236278584664,Northeast,PA,"Dauphin County, PA",42043
4325,2022-03-23,86.48894936999899,West,UT,"Davis County, UT",49011
4326,2022-03-23,235.64532357298592,West,OR,"Deschutes County, OR",41017
4327,2022-03-23,86.93242830829683,South,LA,"East Baton Rouge Parish, LA",22033
4328,2022-03-23,43.44705796547368,West,NV,"Elko County, NV",32007
4329,2022-03-23,40.751575512552286,Northeast,PA,"Erie County, PA",42049
4330,2022-03-23,323.03820906765367,Northeast,MA,"Essex County, MA",25009
4331,2022-03-23,77.24806863712132,Northeast,NJ,"Essex County, NJ",34013
4332,2022-03-23,301.1939819876928,Northeast,CT,"Fairfield County, CT",9001
4333,2022-03-23,64.1946673419455,Northeast,PA,"Franklin County, PA",42055
4334,2022-03-23,46.96305259690308,South,SC,"Greenville County, SC",45045
4335,2022-03-23,85.10063282050744,Midwest,IN,"Hamilton County, IN",18057
4336,2022-03-23,87.39423238501672,South,TN,"Hamilton County, TN",47065
4337,2022-03-23,272.66928934560616,Northeast,MA,"Hampshire County, MA",25015
4338,2022-03-23,197.4884216589237,Northeast,ME,"Hancock County, ME",23009
4339,2022-03-23,93.60135440084468,South,KY,"Harrison County, KY",21097
4340,2022-03-23,91.9063394421798,South,VA,"Harrisonburg City, VA",51660
4341,2022-03-23,210.33275915120137,Northeast,CT,"Hartford County, CT",9003
4342,2022-03-23,140.65424955466617,Midwest,MN,"Hennepin County, MN",27053
4343,2022-03-23,85.15078194334968,South,FL,"Hillsborough County, FL",12057
4344,2022-03-23,11.977356938034404,South,MS,"Hinds County, MS",28049
4345,2022-03-23,110.37504100072364,Northeast,PA,"Indiana County, PA",42063
4346,2022-03-23,117.72386931344596,South,KY,"Jefferson County, KY",21111
4347,2022-03-23,122.08320031861072,Midwest,KS,"Johnson County, KS",20091
4348,2022-03-23,107.77534936254892,Midwest,IL,"Kankakee County, IL",17091
4349,2022-03-23,15.531692776930145,South,TX,"Kaufman County, TX",48257
4350,2022-03-23,699.539152762403,Northeast,ME,"Kennebec County, ME",23011
4351,2022-03-23,92.16439474415564,South,KY,"Kenton County, KY",21117
4352,2022-03-23,113.4265187882402,Northeast,PA,"Lackawanna County, PA",42069
4353,2022-03-23,92.32275939687594,Midwest,IN,"Lake County, IN",18089
4354,2022-03-23,70.69968266071011,West,ID,"Latah County, ID",16057
4355,2022-03-23,134.2923612546185,South,VA,"Loudoun County, VA",51107
